symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOOGL,2019-06-11 00:00:00+00:00,1081.04,1104.01,1079.57,1096.99,1675817,54.052,55.2005,53.9785,54.8495,33516340,0.0,1.0
GOOGL,2019-06-12 00:00:00+00:00,1079.1,1082.52,1069.6,1079.95,1183650,53.955,54.126,53.48,53.9975,23673000,0.0,1.0
GOOGL,2019-06-13 00:00:00+00:00,1091.01,1096.59,1082.57,1084.71,1040661,54.5505,54.8295,54.1285,54.2355,20813220,0.0,1.0
GOOGL,2019-06-14 00:00:00+00:00,1086.3,1094.76,1081.48,1089.74,1229304,54.315,54.738,54.074,54.487,24586080,0.0,1.0
GOOGL,2019-06-17 00:00:00+00:00,1093.89,1101.28,1088.0,1089.1,988491,54.6945,55.064,54.4,54.455,19769820,0.0,1.0
GOOGL,2019-06-18 00:00:00+00:00,1105.24,1118.78,1100.79,1111.5,1726312,55.262,55.939,55.0395,55.575,34526240,0.0,1.0
GOOGL,2019-06-19 00:00:00+00:00,1104.51,1109.43,1096.03,1107.24,1336015,55.2255,55.4715,54.8015,55.362,26720300,0.0,1.0
GOOGL,2019-06-20 00:00:00+00:00,1113.2,1122.72,1107.0,1121.7,1200908,55.66,56.136,55.35,56.085,24018160,0.0,1.0
GOOGL,2019-06-21 00:00:00+00:00,1125.37,1126.57,1109.72,1109.86,2538872,56.2685,56.3285,55.486,55.493,50777440,0.0,1.0
GOOGL,2019-06-24 00:00:00+00:00,1116.7,1123.57,1113.31,1120.0,1211893,55.835,56.1785,55.6655,56.0,24237860,0.0,1.0
GOOGL,2019-06-25 00:00:00+00:00,1087.58,1115.7,1084.6,1115.08,1582217,54.379,55.785,54.23,55.754,31644340,0.0,1.0
GOOGL,2019-06-26 00:00:00+00:00,1080.32,1095.12,1073.69,1091.0,1734873,54.016,54.756,53.6845,54.55,34697460,0.0,1.0
GOOGL,2019-06-27 00:00:00+00:00,1076.63,1088.46,1075.85,1086.75,1203914,53.8315,54.423,53.7925,54.3375,24078280,0.0,1.0
GOOGL,2019-06-28 00:00:00+00:00,1082.8,1082.8,1073.8,1077.23,1683568,54.14,54.14,53.69,53.8615,33671360,0.0,1.0
GOOGL,2019-07-01 00:00:00+00:00,1100.0,1108.59,1095.33,1101.04,1464449,55.0,55.4295,54.7665,55.052,29288980,0.0,1.0
GOOGL,2019-07-02 00:00:00+00:00,1112.6,1112.89,1099.67,1104.83,1031919,55.63,55.6445,54.9835,55.2415,20638380,0.0,1.0
GOOGL,2019-07-03 00:00:00+00:00,1122.99,1127.99,1114.85,1118.5,1007718,56.1495,56.3995,55.7425,55.925,20154360,0.0,1.0
GOOGL,2019-07-05 00:00:00+00:00,1132.67,1134.65,1117.5,1119.37,1489678,56.6335,56.7325,55.875,55.9685,29793560,0.0,1.0
GOOGL,2019-07-08 00:00:00+00:00,1116.79,1127.21,1111.76,1125.87,1494371,55.8395,56.3605,55.588,56.2935,29887420,0.0,1.0
GOOGL,2019-07-09 00:00:00+00:00,1124.29,1127.86,1107.15,1110.32,1473622,56.2145,56.393,55.3575,55.516,29472440,0.0,1.0
GOOGL,2019-07-10 00:00:00+00:00,1140.91,1142.34,1130.66,1132.32,1535546,57.0455,57.117,56.533,56.616,30710920,0.0,1.0
GOOGL,2019-07-11 00:00:00+00:00,1144.08,1153.24,1139.53,1146.16,1300529,57.204,57.662,56.9765,57.308,26010580,0.0,1.0
GOOGL,2019-07-12 00:00:00+00:00,1145.34,1147.5,1138.56,1142.93,1093933,57.267,57.375,56.928,57.1465,21878660,0.0,1.0
GOOGL,2019-07-15 00:00:00+00:00,1150.51,1150.68,1140.0,1145.34,1058431,57.5255,57.534,57.0,57.267,21168620,0.0,1.0
GOOGL,2019-07-16 00:00:00+00:00,1153.46,1158.58,1146.73,1146.73,1267641,57.673,57.929,57.3365,57.3365,25352820,0.0,1.0
GOOGL,2019-07-17 00:00:00+00:00,1146.74,1158.44,1146.62,1150.92,976894,57.337,57.922,57.331,57.546,19537880,0.0,1.0
GOOGL,2019-07-18 00:00:00+00:00,1147.24,1148.17,1132.86,1142.0,1273769,57.362,57.4085,56.643,57.1,25475380,0.0,1.0
GOOGL,2019-07-19 00:00:00+00:00,1131.55,1151.58,1131.25,1149.32,1159153,56.5775,57.579,56.5625,57.466,23183060,0.0,1.0
GOOGL,2019-07-22 00:00:00+00:00,1139.21,1140.02,1125.21,1135.47,1446757,56.9605,57.001,56.2605,56.7735,28935140,0.0,1.0
GOOGL,2019-07-23 00:00:00+00:00,1148.05,1148.86,1132.85,1143.45,1032438,57.4025,57.443,56.6425,57.1725,20648760,0.0,1.0
GOOGL,2019-07-24 00:00:00+00:00,1139.73,1145.46,1128.51,1132.62,1359956,56.9865,57.273,56.4255,56.631,27199120,0.0,1.0
GOOGL,2019-07-25 00:00:00+00:00,1135.94,1143.59,1123.71,1138.95,2738139,56.797,57.1795,56.1855,56.9475,54762780,0.0,1.0
GOOGL,2019-07-26 00:00:00+00:00,1245.22,1268.39,1228.0,1228.0,6060795,62.261,63.4195,61.4,61.4,121215900,0.0,1.0
GOOGL,2019-07-29 00:00:00+00:00,1241.84,1248.99,1230.2,1242.5,2069127,62.092,62.4495,61.51,62.125,41382540,0.0,1.0
GOOGL,2019-07-30 00:00:00+00:00,1228.0,1236.91,1225.32,1227.0,1430775,61.4,61.8455,61.266,61.35,28615500,0.0,1.0
GOOGL,2019-07-31 00:00:00+00:00,1218.2,1234.91,1208.18,1224.87,1997999,60.91,61.7455,60.409,61.2435,39959980,0.0,1.0
GOOGL,2019-08-01 00:00:00+00:00,1211.78,1236.3,1207.0,1217.63,1771271,60.589,61.815,60.35,60.8815,35425420,0.0,1.0
GOOGL,2019-08-02 00:00:00+00:00,1196.32,1209.5,1190.0,1203.0,1745450,59.816,60.475,59.5,60.15,34909000,0.0,1.0
GOOGL,2019-08-05 00:00:00+00:00,1154.75,1176.88,1142.75,1172.97,2391972,57.7375,58.844,57.1375,58.6485,47839440,0.0,1.0
GOOGL,2019-08-06 00:00:00+00:00,1171.08,1181.4,1161.53,1165.52,1800707,58.554,59.07,58.0765,58.276,36014140,0.0,1.0
GOOGL,2019-08-07 00:00:00+00:00,1175.91,1179.87,1150.84,1157.8,1534347,58.7955,58.9935,57.542,57.89,30686940,0.0,1.0
GOOGL,2019-08-08 00:00:00+00:00,1206.19,1206.28,1174.0,1186.43,1505848,60.3095,60.314,58.7,59.3215,30116960,0.0,1.0
GOOGL,2019-08-09 00:00:00+00:00,1188.9,1204.46,1184.89,1199.99,1020945,59.445,60.223,59.2445,59.9995,20418900,0.0,1.0
GOOGL,2019-08-12 00:00:00+00:00,1174.5,1185.61,1168.72,1180.0,1103243,58.725,59.2805,58.436,59.0,22064860,0.0,1.0
GOOGL,2019-08-13 00:00:00+00:00,1196.73,1205.43,1172.99,1174.35,1430240,59.8365,60.2715,58.6495,58.7175,28604800,0.0,1.0
GOOGL,2019-08-14 00:00:00+00:00,1164.25,1182.79,1161.07,1176.07,1771501,58.2125,59.1395,58.0535,58.8035,35430020,0.0,1.0
GOOGL,2019-08-15 00:00:00+00:00,1169.32,1176.42,1163.0,1168.43,1430715,58.466,58.821,58.15,58.4215,28614300,0.0,1.0
GOOGL,2019-08-16 00:00:00+00:00,1179.21,1183.84,1173.0,1180.79,1265187,58.9605,59.192,58.65,59.0395,25303740,0.0,1.0
GOOGL,2019-08-19 00:00:00+00:00,1200.44,1209.39,1190.4,1191.83,1222854,60.022,60.4695,59.52,59.5915,24457080,0.0,1.0
GOOGL,2019-08-20 00:00:00+00:00,1183.53,1198.0,1183.05,1195.35,1010566,59.1765,59.9,59.1525,59.7675,20211320,0.0,1.0
GOOGL,2019-08-21 00:00:00+00:00,1191.58,1200.56,1187.92,1195.82,708272,59.579,60.028,59.396,59.791,14165440,0.0,1.0
GOOGL,2019-08-22 00:00:00+00:00,1191.52,1198.78,1178.91,1193.8,867915,59.576,59.939,58.9455,59.69,17358300,0.0,1.0
GOOGL,2019-08-23 00:00:00+00:00,1153.58,1195.67,1150.0,1185.17,1813141,57.679,59.7835,57.5,59.2585,36262820,0.0,1.0
GOOGL,2019-08-26 00:00:00+00:00,1171.18,1171.86,1154.85,1159.45,1058926,58.559,58.593,57.7425,57.9725,21178520,0.0,1.0
GOOGL,2019-08-27 00:00:00+00:00,1170.82,1185.0,1164.56,1183.0,1173489,58.541,59.25,58.228,59.15,23469780,0.0,1.0
GOOGL,2019-08-28 00:00:00+00:00,1173.75,1178.5,1160.25,1164.87,833830,58.6875,58.925,58.0125,58.2435,16676600,0.0,1.0
GOOGL,2019-08-29 00:00:00+00:00,1194.24,1199.19,1185.28,1186.42,982098,59.712,59.9595,59.264,59.321,19641960,0.0,1.0
GOOGL,2019-08-30 00:00:00+00:00,1190.53,1200.35,1185.72,1200.35,903375,59.5265,60.0175,59.286,60.0175,18067500,0.0,1.0
GOOGL,2019-09-03 00:00:00+00:00,1169.55,1189.08,1163.71,1181.85,1296116,58.4775,59.454,58.1855,59.0925,25922320,0.0,1.0
GOOGL,2019-09-04 00:00:00+00:00,1182.27,1184.88,1171.53,1179.45,1065666,59.1135,59.244,58.5765,58.9725,21313320,0.0,1.0
GOOGL,2019-09-05 00:00:00+00:00,1212.19,1214.0,1192.69,1193.66,1320656,60.6095,60.7,59.6345,59.683,26413120,0.0,1.0
GOOGL,2019-09-06 00:00:00+00:00,1206.32,1212.95,1203.26,1209.14,948580,60.316,60.6475,60.163,60.457,18971600,0.0,1.0
GOOGL,2019-09-09 00:00:00+00:00,1205.27,1220.55,1193.17,1207.08,1592958,60.2635,61.0275,59.6585,60.354,31859160,0.0,1.0
GOOGL,2019-09-10 00:00:00+00:00,1205.7,1210.0,1196.01,1196.09,1396077,60.285,60.5,59.8005,59.8045,27921540,0.0,1.0
GOOGL,2019-09-11 00:00:00+00:00,1220.0,1222.47,1202.28,1203.89,1176066,61.0,61.1235,60.114,60.1945,23521320,0.0,1.0
GOOGL,2019-09-12 00:00:00+00:00,1234.97,1242.42,1222.56,1223.47,1582230,61.7485,62.121,61.128,61.1735,31644600,0.0,1.0
GOOGL,2019-09-13 00:00:00+00:00,1240.03,1241.05,1227.08,1232.11,1183762,62.0015,62.0525,61.354,61.6055,23675240,0.0,1.0
GOOGL,2019-09-16 00:00:00+00:00,1231.63,1239.02,1225.19,1230.44,1410880,61.5815,61.951,61.2595,61.522,28217600,0.0,1.0
GOOGL,2019-09-17 00:00:00+00:00,1229.88,1235.0,1223.35,1231.63,1047201,61.494,61.75,61.1675,61.5815,20944020,0.0,1.0
GOOGL,2019-09-18 00:00:00+00:00,1232.65,1236.24,1216.47,1230.24,892788,61.6325,61.812,60.8235,61.512,17855760,0.0,1.0
GOOGL,2019-09-19 00:00:00+00:00,1238.75,1244.34,1232.31,1232.32,847002,61.9375,62.217,61.6155,61.616,16940040,0.0,1.0
GOOGL,2019-09-20 00:00:00+00:00,1229.84,1242.8,1223.58,1233.64,1937743,61.492,62.14,61.179,61.682,38754860,0.0,1.0
GOOGL,2019-09-23 00:00:00+00:00,1234.69,1239.68,1223.78,1226.57,1197069,61.7345,61.984,61.189,61.3285,23941380,0.0,1.0
GOOGL,2019-09-24 00:00:00+00:00,1218.33,1247.11,1210.64,1240.0,1835712,60.9165,62.3555,60.532,62.0,36714240,0.0,1.0
GOOGL,2019-09-25 00:00:00+00:00,1245.94,1248.02,1209.2,1216.01,1355162,62.297,62.401,60.46,60.8005,27103240,0.0,1.0
GOOGL,2019-09-26 00:00:00+00:00,1242.29,1244.67,1231.82,1242.14,1171577,62.1145,62.2335,61.591,62.107,23431540,0.0,1.0
GOOGL,2019-09-27 00:00:00+00:00,1225.95,1244.99,1215.2,1242.83,1722481,61.2975,62.2495,60.76,62.1415,34449620,0.0,1.0
GOOGL,2019-09-30 00:00:00+00:00,1221.14,1227.41,1213.42,1220.6,1294609,61.057,61.3705,60.671,61.03,25892180,0.0,1.0
GOOGL,2019-10-01 00:00:00+00:00,1206.0,1232.86,1205.55,1222.49,1282735,60.3,61.643,60.2775,61.1245,25654700,0.0,1.0
GOOGL,2019-10-02 00:00:00+00:00,1177.92,1198.76,1172.63,1196.5,1674774,58.896,59.938,58.6315,59.825,33495480,0.0,1.0
GOOGL,2019-10-03 00:00:00+00:00,1189.43,1191.0,1163.14,1183.34,1469413,59.4715,59.55,58.157,59.167,29388260,0.0,1.0
GOOGL,2019-10-04 00:00:00+00:00,1210.96,1212.46,1190.97,1194.29,1228686,60.548,60.623,59.5485,59.7145,24573720,0.0,1.0
GOOGL,2019-10-07 00:00:00+00:00,1208.25,1218.91,1204.36,1207.0,879020,60.4125,60.9455,60.218,60.35,17580400,0.0,1.0
GOOGL,2019-10-08 00:00:00+00:00,1190.13,1206.87,1189.48,1198.77,1032426,59.5065,60.3435,59.474,59.9385,20648520,0.0,1.0
GOOGL,2019-10-09 00:00:00+00:00,1202.4,1208.46,1198.12,1201.33,813216,60.12,60.423,59.906,60.0665,16264320,0.0,1.0
GOOGL,2019-10-10 00:00:00+00:00,1209.47,1215.62,1197.86,1198.6,668244,60.4735,60.781,59.893,59.93,13364880,0.0,1.0
GOOGL,2019-10-11 00:00:00+00:00,1215.71,1228.75,1213.64,1224.03,1126452,60.7855,61.4375,60.682,61.2015,22529040,0.0,1.0
GOOGL,2019-10-14 00:00:00+00:00,1217.77,1225.88,1211.88,1213.89,683926,60.8885,61.294,60.594,60.6945,13678520,0.0,1.0
GOOGL,2019-10-15 00:00:00+00:00,1242.24,1247.13,1220.92,1221.5,1527216,62.112,62.3565,61.046,61.075,30544320,0.0,1.0
GOOGL,2019-10-16 00:00:00+00:00,1243.0,1254.19,1238.53,1241.81,1151028,62.15,62.7095,61.9265,62.0905,23020560,0.0,1.0
GOOGL,2019-10-17 00:00:00+00:00,1252.8,1263.75,1249.87,1251.4,1063981,62.64,63.1875,62.4935,62.57,21279620,0.0,1.0
GOOGL,2019-10-18 00:00:00+00:00,1244.41,1258.11,1240.14,1254.69,1453691,62.2205,62.9055,62.007,62.7345,29073820,0.0,1.0
GOOGL,2019-10-21 00:00:00+00:00,1244.28,1253.51,1239.99,1248.7,904715,62.214,62.6755,61.9995,62.435,18094300,0.0,1.0
GOOGL,2019-10-22 00:00:00+00:00,1241.2,1248.73,1239.85,1244.48,1281821,62.06,62.4365,61.9925,62.224,25636420,0.0,1.0
GOOGL,2019-10-23 00:00:00+00:00,1257.63,1258.04,1240.21,1240.21,1176281,62.8815,62.902,62.0105,62.0105,23525620,0.0,1.0
GOOGL,2019-10-24 00:00:00+00:00,1259.11,1262.9,1252.35,1259.11,1140478,62.9555,63.145,62.6175,62.9555,22809560,0.0,1.0
GOOGL,2019-10-25 00:00:00+00:00,1264.3,1268.0,1249.15,1252.0,1355248,63.215,63.4,62.4575,62.6,27104960,0.0,1.0
GOOGL,2019-10-28 00:00:00+00:00,1288.98,1299.24,1272.31,1275.0,3010505,64.449,64.962,63.6155,63.75,60210100,0.0,1.0
GOOGL,2019-10-29 00:00:00+00:00,1260.66,1280.8,1255.61,1276.0,2632715,63.033,64.04,62.7805,63.8,52654300,0.0,1.0
GOOGL,2019-10-30 00:00:00+00:00,1260.7,1268.02,1250.65,1255.15,1460193,63.035,63.401,62.5325,62.7575,29203860,0.0,1.0
GOOGL,2019-10-31 00:00:00+00:00,1258.8,1266.52,1249.48,1260.0,1595154,62.94,63.326,62.474,63.0,31903080,0.0,1.0
GOOGL,2019-11-01 00:00:00+00:00,1272.25,1273.0,1259.71,1265.8,1440607,63.6125,63.65,62.9855,63.29,28812140,0.0,1.0
GOOGL,2019-11-04 00:00:00+00:00,1289.61,1292.5,1276.11,1276.11,1531622,64.4805,64.625,63.8055,63.8055,30632440,0.0,1.0
GOOGL,2019-11-05 00:00:00+00:00,1291.44,1297.24,1289.38,1291.2,1257427,64.572,64.862,64.469,64.56,25148540,0.0,1.0
GOOGL,2019-11-06 00:00:00+00:00,1291.01,1292.99,1282.27,1290.09,1231265,64.5505,64.6495,64.1135,64.5045,24625300,0.0,1.0
GOOGL,2019-11-07 00:00:00+00:00,1306.94,1322.65,1293.75,1294.28,2257005,65.347,66.1325,64.6875,64.714,45140100,0.0,1.0
GOOGL,2019-11-08 00:00:00+00:00,1309.0,1317.11,1301.52,1301.52,1521892,65.45,65.8555,65.076,65.076,30437840,0.0,1.0
GOOGL,2019-11-11 00:00:00+00:00,1298.28,1304.9,1295.87,1304.0,861860,64.914,65.245,64.7935,65.2,17237200,0.0,1.0
GOOGL,2019-11-12 00:00:00+00:00,1297.21,1309.35,1294.24,1298.57,1444342,64.8605,65.4675,64.712,64.9285,28886840,0.0,1.0
GOOGL,2019-11-13 00:00:00+00:00,1296.18,1302.52,1292.15,1293.18,936085,64.809,65.126,64.6075,64.659,18721700,0.0,1.0
GOOGL,2019-11-14 00:00:00+00:00,1309.15,1315.72,1293.94,1295.0,1450039,65.4575,65.786,64.697,64.75,29000780,0.0,1.0
GOOGL,2019-11-15 00:00:00+00:00,1333.54,1333.54,1311.89,1315.05,1964955,66.677,66.677,65.5945,65.7525,39299100,0.0,1.0
GOOGL,2019-11-18 00:00:00+00:00,1319.84,1333.92,1316.16,1332.34,1399374,65.992,66.696,65.808,66.617,27987480,0.0,1.0
GOOGL,2019-11-19 00:00:00+00:00,1312.59,1326.63,1311.77,1326.63,1093629,65.6295,66.3315,65.5885,66.3315,21872580,0.0,1.0
GOOGL,2019-11-20 00:00:00+00:00,1301.86,1313.21,1289.21,1311.36,1445870,65.093,65.6605,64.4605,65.568,28917400,0.0,1.0
GOOGL,2019-11-21 00:00:00+00:00,1300.14,1311.12,1290.75,1299.25,1277338,65.007,65.556,64.5375,64.9625,25546760,0.0,1.0
GOOGL,2019-11-22 00:00:00+00:00,1293.67,1306.9,1289.36,1303.0,1388912,64.6835,65.345,64.468,65.15,27778240,0.0,1.0
GOOGL,2019-11-25 00:00:00+00:00,1305.64,1310.41,1295.61,1296.26,1179658,65.282,65.5205,64.7805,64.813,23593160,0.0,1.0
GOOGL,2019-11-26 00:00:00+00:00,1313.0,1314.01,1304.04,1309.91,1097089,65.65,65.7005,65.202,65.4955,21941780,0.0,1.0
GOOGL,2019-11-27 00:00:00+00:00,1312.13,1317.64,1309.47,1315.42,940536,65.6065,65.882,65.4735,65.771,18810720,0.0,1.0
GOOGL,2019-11-29 00:00:00+00:00,1304.09,1309.95,1303.23,1306.6,640069,65.2045,65.4975,65.1615,65.33,12801380,0.0,1.0
GOOGL,2019-12-02 00:00:00+00:00,1288.86,1305.44,1280.38,1302.56,1328889,64.443,65.272,64.019,65.128,26577780,0.0,1.0
GOOGL,2019-12-03 00:00:00+00:00,1294.74,1297.23,1277.05,1278.66,1480026,64.737,64.8615,63.8525,63.933,29600520,0.0,1.0
GOOGL,2019-12-04 00:00:00+00:00,1318.94,1324.27,1303.05,1306.1,1776392,65.947,66.2135,65.1525,65.305,35527840,0.0,1.0
GOOGL,2019-12-05 00:00:00+00:00,1326.96,1327.98,1314.32,1327.0,1220631,66.348,66.399,65.716,66.35,24412620,0.0,1.0
GOOGL,2019-12-06 00:00:00+00:00,1339.39,1342.47,1331.23,1332.75,1648729,66.9695,67.1235,66.5615,66.6375,32974580,0.0,1.0
GOOGL,2019-12-09 00:00:00+00:00,1342.99,1357.55,1336.07,1338.86,1556889,67.1495,67.8775,66.8035,66.943,31137780,0.0,1.0
GOOGL,2019-12-10 00:00:00+00:00,1342.89,1348.0,1334.0,1339.94,880430,67.1445,67.4,66.7,66.997,17608600,0.0,1.0
GOOGL,2019-12-11 00:00:00+00:00,1344.25,1349.89,1341.1,1348.3,1024308,67.2125,67.4945,67.055,67.415,20486160,0.0,1.0
GOOGL,2019-12-12 00:00:00+00:00,1348.49,1354.58,1338.2,1343.21,1456466,67.4245,67.729,66.91,67.1605,29129320,0.0,1.0
GOOGL,2019-12-13 00:00:00+00:00,1346.87,1351.35,1341.66,1347.9,1658684,67.3435,67.5675,67.083,67.395,33173680,0.0,1.0
GOOGL,2019-12-16 00:00:00+00:00,1360.7,1363.53,1350.61,1355.0,1406457,68.035,68.1765,67.5305,67.75,28129140,0.0,1.0
GOOGL,2019-12-17 00:00:00+00:00,1354.89,1364.33,1350.77,1362.41,1648549,67.7445,68.2165,67.5385,68.1205,32970980,0.0,1.0
GOOGL,2019-12-18 00:00:00+00:00,1351.91,1359.43,1350.46,1357.0,1166733,67.5955,67.9715,67.523,67.85,23334660,0.0,1.0
GOOGL,2019-12-19 00:00:00+00:00,1356.44,1357.53,1348.75,1351.91,1521082,67.822,67.8765,67.4375,67.5955,30421640,0.0,1.0
GOOGL,2019-12-20 00:00:00+00:00,1351.22,1364.0,1350.73,1363.1,2513849,67.561,68.2,67.5365,68.155,50276980,0.0,1.0
GOOGL,2019-12-23 00:00:00+00:00,1350.63,1361.85,1348.0,1358.73,996967,67.5315,68.0925,67.4,67.9365,19939340,0.0,1.0
GOOGL,2019-12-24 00:00:00+00:00,1344.43,1352.01,1344.17,1350.21,673410,67.2215,67.6005,67.2085,67.5105,13468200,0.0,1.0
GOOGL,2019-12-26 00:00:00+00:00,1362.47,1363.2,1345.51,1346.55,1183800,68.1235,68.16,67.2755,67.3275,23676000,0.0,1.0
GOOGL,2019-12-27 00:00:00+00:00,1354.64,1367.05,1353.0,1364.0,1160873,67.732,68.3525,67.65,68.2,23217460,0.0,1.0
GOOGL,2019-12-30 00:00:00+00:00,1339.71,1357.0,1337.84,1356.81,1000592,66.9855,67.85,66.892,67.8405,20011840,0.0,1.0
GOOGL,2019-12-31 00:00:00+00:00,1339.39,1340.66,1332.13,1335.79,976061,66.9695,67.033,66.6065,66.7895,19521220,0.0,1.0
GOOGL,2020-01-02 00:00:00+00:00,1368.68,1368.68,1346.49,1348.41,1364265,68.434,68.434,67.3245,67.4205,27285300,0.0,1.0
GOOGL,2020-01-03 00:00:00+00:00,1361.52,1373.75,1347.32,1348.0,1170629,68.076,68.6875,67.366,67.4,23412580,0.0,1.0
GOOGL,2020-01-06 00:00:00+00:00,1397.81,1398.32,1351.0,1351.63,2339343,69.8905,69.916,67.55,67.5815,46786860,0.0,1.0
GOOGL,2020-01-07 00:00:00+00:00,1395.11,1403.5,1391.56,1400.46,1726456,69.7555,70.175,69.578,70.023,34529120,0.0,1.0
GOOGL,2020-01-08 00:00:00+00:00,1405.04,1411.85,1392.63,1394.82,1766274,70.252,70.5925,69.6315,69.741,35325480,0.0,1.0
GOOGL,2020-01-09 00:00:00+00:00,1419.79,1428.68,1410.21,1421.93,1661438,70.9895,71.434,70.5105,71.0965,33228760,0.0,1.0
GOOGL,2020-01-10 00:00:00+00:00,1428.96,1434.94,1419.6,1429.47,1313178,71.448,71.747,70.98,71.4735,26263560,0.0,1.0
GOOGL,2020-01-13 00:00:00+00:00,1440.03,1441.48,1425.37,1435.25,1525568,72.0015,72.074,71.2685,71.7625,30511360,0.0,1.0
GOOGL,2020-01-14 00:00:00+00:00,1430.59,1442.63,1427.77,1440.0,1305636,71.5295,72.1315,71.3885,72.0,26112720,0.0,1.0
GOOGL,2020-01-15 00:00:00+00:00,1439.2,1440.78,1431.66,1433.02,1077519,71.96,72.039,71.583,71.651,21550380,0.0,1.0
GOOGL,2020-01-16 00:00:00+00:00,1450.16,1450.7,1440.0,1445.45,1304040,72.508,72.535,72.0,72.2725,26080800,0.0,1.0
GOOGL,2020-01-17 00:00:00+00:00,1479.52,1480.55,1456.55,1462.54,2621175,73.976,74.0275,72.8275,73.127,52423500,0.0,1.0
GOOGL,2020-01-21 00:00:00+00:00,1482.25,1489.88,1470.21,1479.0,2387178,74.1125,74.494,73.5105,73.95,47743560,0.0,1.0
GOOGL,2020-01-22 00:00:00+00:00,1483.87,1500.58,1482.66,1489.73,1422946,74.1935,75.029,74.133,74.4865,28458920,0.0,1.0
GOOGL,2020-01-23 00:00:00+00:00,1484.69,1493.5,1480.32,1487.55,1332562,74.2345,74.675,74.016,74.3775,26651240,0.0,1.0
GOOGL,2020-01-24 00:00:00+00:00,1466.17,1494.2,1463.18,1492.82,1489280,73.3085,74.71,73.159,74.641,29785600,0.0,1.0
GOOGL,2020-01-27 00:00:00+00:00,1431.73,1436.58,1419.5,1431.54,1706566,71.5865,71.829,70.975,71.577,34131320,0.0,1.0
GOOGL,2020-01-28 00:00:00+00:00,1450.5,1454.8,1430.36,1441.74,1486586,72.525,72.74,71.518,72.087,29731720,0.0,1.0
GOOGL,2020-01-29 00:00:00+00:00,1456.7,1464.14,1445.39,1458.46,1081964,72.835,73.207,72.2695,72.923,21639280,0.0,1.0
GOOGL,2020-01-30 00:00:00+00:00,1454.25,1455.25,1435.0,1438.1,1355472,72.7125,72.7625,71.75,71.905,27109440,0.0,1.0
GOOGL,2020-01-31 00:00:00+00:00,1432.78,1469.67,1427.06,1467.86,2191075,71.639,73.4835,71.353,73.393,43821500,0.0,1.0
GOOGL,2020-02-03 00:00:00+00:00,1482.6,1486.3,1456.61,1461.65,3608760,74.13,74.315,72.8305,73.0825,72175200,0.0,1.0
GOOGL,2020-02-04 00:00:00+00:00,1445.41,1467.34,1422.03,1454.49,4793967,72.2705,73.367,71.1015,72.7245,95879340,0.0,1.0
GOOGL,2020-02-05 00:00:00+00:00,1446.05,1464.58,1429.68,1463.61,1818793,72.3025,73.229,71.484,73.1805,36375860,0.0,1.0
GOOGL,2020-02-06 00:00:00+00:00,1475.97,1481.56,1450.48,1451.98,1891079,73.7985,74.078,72.524,72.599,37821580,0.0,1.0
GOOGL,2020-02-07 00:00:00+00:00,1479.11,1485.25,1465.41,1467.39,1418049,73.9555,74.2625,73.2705,73.3695,28360980,0.0,1.0
GOOGL,2020-02-10 00:00:00+00:00,1508.66,1508.88,1475.2,1477.23,1915072,75.433,75.444,73.76,73.8615,38301440,0.0,1.0
GOOGL,2020-02-11 00:00:00+00:00,1510.06,1529.88,1505.45,1513.27,1742647,75.503,76.494,75.2725,75.6635,34852940,0.0,1.0
GOOGL,2020-02-12 00:00:00+00:00,1518.63,1520.3,1508.67,1515.86,1552136,75.9315,76.015,75.4335,75.793,31042720,0.0,1.0
GOOGL,2020-02-13 00:00:00+00:00,1513.39,1525.95,1504.0,1510.0,1145658,75.6695,76.2975,75.2,75.5,22913160,0.0,1.0
GOOGL,2020-02-14 00:00:00+00:00,1518.73,1520.05,1505.55,1514.53,1159857,75.9365,76.0025,75.2775,75.7265,23197140,0.0,1.0
GOOGL,2020-02-18 00:00:00+00:00,1519.44,1530.56,1511.01,1514.34,1284011,75.972,76.528,75.5505,75.717,25680220,0.0,1.0
GOOGL,2020-02-19 00:00:00+00:00,1524.87,1530.74,1520.98,1527.2,1137338,76.2435,76.537,76.049,76.36,22746760,0.0,1.0
GOOGL,2020-02-20 00:00:00+00:00,1516.99,1527.07,1504.26,1519.01,1298386,75.8495,76.3535,75.213,75.9505,25967720,0.0,1.0
GOOGL,2020-02-21 00:00:00+00:00,1483.46,1510.95,1478.49,1504.58,2126843,74.173,75.5475,73.9245,75.229,42536860,0.0,1.0
GOOGL,2020-02-24 00:00:00+00:00,1419.86,1436.38,1406.79,1423.05,2478039,70.993,71.819,70.3395,71.1525,49560780,0.0,1.0
GOOGL,2020-02-25 00:00:00+00:00,1386.32,1436.85,1380.42,1431.0,2578966,69.316,71.8425,69.021,71.55,51579320,0.0,1.0
GOOGL,2020-02-26 00:00:00+00:00,1390.47,1413.67,1376.55,1394.98,2490178,69.5235,70.6835,68.8275,69.749,49803560,0.0,1.0
GOOGL,2020-02-27 00:00:00+00:00,1314.95,1369.4,1314.24,1359.14,3114476,65.7475,68.47,65.712,67.957,62289520,0.0,1.0
